文件,概念,图片路径,匹配方式
6juan_tibetan_mapping.json,དང་པོ། སྨན་དཔྱད་ཟླ་བའི་རྒྱལ་པོ་ལས་ཁབ་བསྐངས་པའི་མེ་དམིགས།,切分图/第六卷_284_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,མིག་འབྲས་ཀྱི་ཐད་གསང་གཉིས།,切分图/第六卷_285_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,མིག་ཟུར་འགུལ་རྩ་གཉིས།,切分图/第六卷_286_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,བྱང་ཁོག་མདུན་ངོས་ཀྱི་མེ་དམིགས།,切分图/第六卷_289_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྙིང་ཁུང་གཉིས།,切分图/第六卷_289_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྒྲོག་རུས་ཀྱི་རུས་འབུར་གཉིས།,切分图/第六卷_289_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྒྲོག་རུས་ཀྱི་གཤོང་གཉིས།,切分图/第六卷_290_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,བྱ་རོག་མིག་གསུམ།,切分图/第六卷_290_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྙིང་གསང་ཆེན་པོ་ཁ་གསུམ།,切分图/第六卷_291_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྙིང་གསང་ཆུང་བ།,切分图/第六卷_291_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཡན་ལག་མདུན་ངོས་ཀྱི་མེ་དམིགས།,切分图/第六卷_298_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྒྲོག་རུས་འོག་གསང་།,切分图/第六卷_298_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ལྷང་འོག་བྱ་རོག་མིག,切分图/第六卷_301_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,དང་པོ། སྨན་དཔྱད་ཟླ་བའི་རྒྱལ་པོ་ལས་བ་བསྐངས་༡. མགོའི་རྒྱབ་ངོས་ཀྱི་མེ་དམིགས།,切分图/第六卷_303_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,བྱང་ཁོག་རྒྱབ་ངོས་ཀྱི་མེ་དམིགས།,切分图/第六卷_305_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་གཉིས་པ།,切分图/第六卷_305_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་གསུམ་པ།,切分图/第六卷_305_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཞི་པ།,切分图/第六卷_306_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་ལྔ་པ།,切分图/第六卷_306_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་དྲུག་པ།,切分图/第六卷_306_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བདུན་པ།,切分图/第六卷_307_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བརྒྱད་པ།,切分图/第六卷_307_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་དགུ་པ།,切分图/第六卷_307_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅུ་པ།,切分图/第六卷_308_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅུ་གཅིག་པ།,切分图/第六卷_308_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅུ་གཉིས་པ།,切分图/第六卷_308_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅུ་གསུམ་པ།,切分图/第六卷_309_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅུ་བཞི་པ༎,切分图/第六卷_309_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅུ་དྲུག་པ།,切分图/第六卷_310_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅུ་བདུན་པ།,切分图/第六卷_310_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅོ་བརྒྱད་པ།,切分图/第六卷_310_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་བཅུ་དགུ་པ།,切分图/第六卷_311_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་ཉི་ཤུ་པ།,切分图/第六卷_311_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་ཉེར་གཅིག་པ།,切分图/第六卷_311_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་ཉེར་གཉིས་པ།,切分图/第六卷_312_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚིགས་པ་ཉེར་གསུམ་པ།,切分图/第六卷_312_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཡན་ལག་རྒྱབ་ངོས་ཀྱི་མེ་དམིགས།,切分图/第六卷_312_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,དཔྱི་མིག་ཆག་གང་གི་སའི་གསང་།,切分图/第六卷_315_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,བྱ་རོག་མིག་གསང་།,切分图/第六卷_317_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,མཐེབ་ཚིགས་དབུས་མའི་གསང་།,切分图/第六卷_319_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ལུས་ཀྱི་ཕྱི་ནུས་བརྟགས་ཤིང་དཔྱད་དེ་ནང་གི་ནད་ཀྱི་ཟུག་རྔུ་འབྱིན་པར་བྱེད་པའི་དཔྱད་ལས་ལུས་ལ་སྨན་གང་ཞིག་བདུག་པའམ་སྦྱར་ནས་ནད་ཟུག་གཅོག་པའི་དུགས་ཀྱི་བྱ་ཐབས་དང་། དེ་བཞིན་སྨན་ཁུའི་ནང་ཉལ་དེ་རྩ་རྒྱུས་གྱོང་བོ་བརླན་ཞིང་མཉེན་པར་བྱེད་པའི་ལུམས་ཀྱི་བྱ་ཐབས། ལུས་ཀྱི་ཕྱི་ནས་ནད་དམིགས་སུ་མཉེ་ཕུར་བྱས་ནས་ནད་སེལ་བའི་བྱུག་པའི་བྱ་ཐབས། ལུས་ཀྱི་གསང་དམིགས་གང་འཚམ་ལ་ཐུར་མས་གཙགས་ཏེ་ཉེས་པ་ཕྱིར་བསལ་བའི་ཐུར་མ་བྱ་ཐབས་དང་། དཔྱད་དེ་དག་རུང་བ་དང་མི་རུང་བའི་ནད་གཞི་རྣམས་བསྟན་ཡོད།,切分图/第六卷_320_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,མཁྲིས་པ་ཀྵ་ཡ།,切分图/第六卷_323_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,རླུང་ནད།,切分图/第六卷_329_group_0003/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚ་བ་རྒྱས་པ།,切分图/第六卷_330_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,བད་ཀན།,切分图/第六卷_337_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,མཁྲིས་པ།,切分图/第六卷_344_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,བཞི་པ། ལྡན་པ་བཞི།,切分图/第六卷_357_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཕྱི་རྒྱུད་ལེའུ་ཉེར་བདུན་པ་རྒྱུད་ཀྱི་མཇུག་དོན་ཡོངས་སུ་གཏད་པ་ལས། ཡོངས་གྲུབ་ཚེ་ཡི་ནད་བརྒྱ་རྩ་གཅིག་དང་གཞན་དབང་སྔོན་ལས་ཀྱི་ནད་བརྒྱ་རྩ་གཅིག་གི་འཚོ་འཆིའི་ནད་ཀྱི་དྲིས་ལན་གསལ་བར་བཏབ་པ་དང་། ནད་གང་དང་གང་ཞིག་ལ་གསོ་བ་བྱས་དང་མ་བྱས་པས་བཅོས་བསྐྱེད་ཡོད་དམ་མེད་པའི་ཐེ་ཚོམ་བསལ་བ་དང་། ལུས་དང་ནད་དང་གཉེན་པོ་དང་གསོ་བ་པོ་སྨན་པ་བར་གྱི་འབྲེལ་བ་དང་། མཐའ་མར་རྒྱུད་གསུངས་པ་པོ་དྲང་སྲོང་རིག་པའི་ཡེ་ཤེས་མཆེད་བཞི་དང་ཞུ་བ་པོ་དྲུང་སྲོང་ཡིད་ལས་སྐྱེས་དང་རྒྱུད་ཀྱི་ཆེ་བ་བཅུ་གཅིག་རྣམས་བསྟན་ཡོད།,切分图/第六卷_362_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཚ་བ་ལ་འདས་པ།,切分图/第六卷_366_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,རླུང་ནད་སྲོག་རྟེན་ཆད་པ།,切分图/第六卷_367_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,གསུམ་པ། གསོ་རིག་སྨན་གྱི་འབྲེལ་བ་བསྟན་པ།,切分图/第六卷_372_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཕྱི་རྒྱུད་ལེའུ་ཉེར་བདུན་པ་རྒྱུད་ཀྱི་མཇུག་དོན་ཡོངས་སུ་གཏད་པ་ལས། དུས་ཀྱི་མཐའ་མར་རྒྱུད་འདི་སྐྱེས་བུ་ཇི་ལྟ་བུ་ལ་།གཏད་པར་བྱ་བ་དང་། སྣོད་ངན་གང་ལ་གསང་སྟེ་མི་བསྟན་ཞིང་། སྣོད་དང་མི་ལྡན་པ་རྣམས་ལ་མ་གསང་བ་དང་། སྣོད་དང་།ལྡན་པ་རྣམས་ལ་མ་གཏད་པའི་སྐྱོན་དང་ཡོན་ཏན་གང་དུ་འགྱུར་བ་སོགས་དང་། རྒྱུད་འདི་སྣོད་ལྡན་གྱི་སློབ་མ་གཅིག་ལས་གཅིག་ཏུ་བརྒྱུད་དེ་རྒྱུན་མི་ཆད་པར་འགྲོ་བའི་དོན་བྱེད་པར་བསྔོ་ཞིང་། སུས་རྒྱུད་འདི་འཆང་བ་དེ་ཚེ་འདིར་ངག་བཙན་ཞིང་། འགྲོ་བ་སྤྱིས་དཔོན་ལྟ་བུར་འཁུར་ཞིང་དཔལ་དང་གྲགས་པ་ཐོབ་པ་དང་། རྒྱལ་བ་སྨན་གྱི་བླའི་ཞིང་ཁམས་ཆེན་པོར་མངོན་པར་འཚང་རྒྱབ་མཆོག་གི་དངོས་གྲུབ་འགྲུབ་པར་བསྔོ་བ་དང་། དྲང་སྲོང་ཡིད་ལས་སྐྱེས་དང་དྲང་སྲོང་རིག་པའི་ཡེ་ཤེས་གཉིས་ཀྱི་སྤྲུལ་པ་བསྡུ་ཚུལ་སོགས་བསྟན་ཡོད།,切分图/第六卷_380_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྙིང་རྗེ་མེད་པ༎,切分图/第六卷_383_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,དར་ལྕེ་འཕྱར་འདྲ་མགོན་པོས་གནོད།,切分图/第六卷_38_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ལྕགས་སྒྲོག་འདྲ་ན་ལྷ་མོས་གནོད།,切分图/第六卷_38_group_0002/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,དཔལ་གྲགས་ལྡན་པ༎,切分图/第六卷_391_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,དར་ལྕེ་འདྲ་ན་ཀླུ་བཙན་གྱིས་གནོད།,切分图/第六卷_41_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,མིག་མངངས་འདྲ་ན་ཞིང་འདྲེས་གནོད།,切分图/第六卷_44_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཉ་མིག་དང་སྦལ་མགོ་འདྦ་ན་ས་བདག་གིས་གནོད།,切分图/第六卷_50_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཁ་དོག་སྣ་ཚོགས་བྱུང་ན་དུག་ནད་ཡོད།,切分图/第六卷_61_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,རའི་མིག་དང་སྤྱང་རྗེས་འདྲ་ན་བཙན་ཁྲོས།,切分图/第六卷_64_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,གྲུ་གསུམ་འདྲ་ན་བད་ཀན་སྐྱ་བོ་ཡོད།,切分图/第六卷_66_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྨུག་མཐིབས་འདྲ་ན་བད་ཀན་སྨུག་པོ་ཡོད།,切分图/第六卷_67_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྨུག་སེར་བྱུང་ན་སྙིང་ཆུ་ཡོད།,切分图/第六卷_67_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཆུ་རྩ་འདྲ་ན་ལོང་ནད་བད་ཀན་ཡོད།,切分图/第六卷_69_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྦྲུལ་ལྕེ་དང་སྤྲིན་འདྲ་ན་དང་པོ་བད་མཁྲིས་དང་ཐ་མར་རླུང་གིས་གནོད།,切分图/第六卷_77_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,དུད་འདྲ་བྱུང་ན་བད་ཀན་གྱི་ནད་ཡོད།,切分图/第六卷_77_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,ཉ་མིག་འདྲ་ན་ཆོས་དཀོར་གྱིས་གནོད།,切分图/第六卷_78_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,བད་ཀན་གྱི་སར་སྐྱ་སྨུག་བྱུང་ན་བད་ཀན་སྟོད་རྒྱས་ཡིན།,切分图/第六卷_78_group_0001/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,མཁྲིས་སར་སེར་ཞག་ཆགས་ན་མཁྲིས་པ་ལུད།,切分图/第六卷_79_group_0000/entity1_曼唐图像.jpg,contains
6juan_tibetan_mapping.json,སྨད་རྐང་གཡས་གཡོན་དབུས་གུསམ་དུ་རླུང་གི་ཚ་བ།,切分图/第六卷_79_group_0001/entity1_曼唐图像.jpg,contains
